
2024/ 5/21, 13:48:35 
Generation	Indiv No.	Fitness(Best)	Fitness(Ave.)	Genotype	

2024/ 5/21, 14:49:13 
Generation	Indiv No.	Fitness(Best)	Fitness(Ave.)	Genotype	
33	0	21.000000	15.750000	10100110000000010010
34	0	21.000000	18.375000	10100110000000010010
35	0	21.000000	15.750000	10100110000000010010
36	0	21.000000	13.125000	10100110000000010010
37	0	21.000000	15.750000	10100110000000010010
38	0	21.000000	15.750000	10100110000000010010
39	0	21.000000	15.750000	10100110000000010010
40	0	21.000000	15.750000	10100110000000010010
41	0	21.000000	15.750000	10100110000000010010
42	0	21.000000	21.000000	10100110000000010010
43	0	21.000000	18.375000	10100110000000010010
44	0	21.000000	7.875000	10100110000000010010
45	0	21.000000	13.125000	10100110000000010010
46	0	21.000000	13.125000	10100110000000010010
47	0	21.000000	13.125000	10100110000000010010
48	0	21.000000	10.500000	10100110000000010010
49	0	21.000000	10.500000	10100110000000010010
50	0	21.000000	18.375000	10100110000000010010
51	0	21.000000	15.750000	10100110000000010010
52	0	21.000000	13.125000	10100110000000010010
53	0	21.000000	13.125000	10100110000000010010
54	0	21.000000	15.750000	10100110000000010010
55	0	21.000000	10.500000	10100110000000010010
56	0	21.000000	15.750000	10100110000000010010
57	0	21.000000	15.750000	10100110000000010010
58	0	21.000000	13.125000	10100110000000010010
59	0	21.000000	15.750000	10100110000000010010
60	0	21.000000	15.750000	10100110000000010010
61	0	21.000000	15.750000	10100110000000010010
62	0	21.000000	7.875000	10100110000000010010
63	0	21.000000	18.375000	10100110000000010010
64	0	21.000000	15.750000	10100110000000010010
65	0	21.000000	15.750000	10100110000000010010
66	0	21.000000	18.375000	10100110000000010010
67	0	21.000000	15.750000	10100110000000010010
68	0	21.000000	13.125000	10100110000000010010
69	0	21.000000	18.375000	10100110000000010010
70	0	21.000000	10.500000	10100110000000010010
71	0	21.000000	15.750000	10100110000000010010
72	0	21.000000	13.125000	10100110000000010010
73	0	21.000000	15.750000	10100110000000010010
74	0	21.000000	15.750000	10100110000000010010
75	0	21.000000	13.125000	10100110000000010010
76	0	21.000000	15.750000	10100110000000010010
77	0	21.000000	10.500000	10100110000000010010
78	0	21.000000	10.500000	10100110000000010010
79	0	21.000000	18.375000	10100110000000010010
80	0	21.000000	18.375000	10100110000000010010
81	0	21.000000	15.750000	10100110000000010010
82	0	21.000000	10.500000	10100110000000010010
83	0	21.000000	13.125000	10100110000000010010
84	0	21.000000	13.125000	10100110000000010010
85	0	21.000000	18.375000	10100110000000010010
86	0	21.000000	18.375000	10100110000000010010
87	0	21.000000	13.125000	10100110000000010010
88	0	21.000000	10.500000	10100110000000010010
89	0	21.000000	15.750000	10100110000000010010
90	0	21.000000	18.375000	10100110000000010010
91	0	21.000000	18.375000	10100110000000010010
92	0	21.000000	15.750000	10100110000000010010
93	0	21.000000	13.125000	10100110000000010010
94	0	21.000000	15.750000	10100110000000010010
95	0	21.000000	15.750000	10100110000000010010
96	0	21.000000	13.125000	10100110000000010010
97	0	21.000000	18.375000	10100110000000010010
98	0	21.000000	21.000000	10100110000000010010
99	0	21.000000	15.750000	10100110000000010010

2024/ 5/30, 18:54:22 
Generation	Indiv No.	Fitness(Best)	Fitness(Ave.)	Genotype	
0	1	21.000000	13.125000	10100101111110100010
1	0	21.000000	15.750000	10100101111110100010
2	0	21.000000	15.750000	10100101111110100010
3	0	21.000000	18.375000	10100101111110100010
4	0	21.000000	13.125000	10100101111110100010
5	0	21.000000	18.375000	10100101111110100010
6	0	21.000000	18.375000	10100101111110100010
7	0	21.000000	21.000000	10100101111110100010
8	0	21.000000	15.750000	10100101111110100010
9	0	21.000000	18.375000	10100101111110100010
10	0	21.000000	18.375000	10100101111110100010
11	0	21.000000	15.750000	10100101111110100010
12	0	21.000000	15.750000	10100101111110100010
13	0	21.000000	15.750000	10100101111110100010
14	0	21.000000	15.750000	10100101111110100010
15	0	21.000000	18.375000	10100101111110100010
16	0	21.000000	13.125000	10100101111110100010
17	0	21.000000	18.375000	10100101111110100010
18	0	21.000000	10.500000	10100101111110100010
19	0	21.000000	7.875000	10100101111110100010
20	0	21.000000	15.750000	10100101111110100010
21	0	21.000000	13.125000	10100101111110100010
22	0	21.000000	15.750000	10100101111110100010
23	0	21.000000	13.125000	10100101111110100010
24	0	21.000000	10.500000	10100101111110100010
25	0	21.000000	21.000000	10100101111110100010
26	0	21.000000	18.375000	10100101111110100010
27	0	21.000000	18.375000	10100101111110100010
28	0	21.000000	15.750000	10100101111110100010
29	0	21.000000	15.750000	10100101111110100010
30	0	21.000000	15.750000	10100101111110100010
31	0	21.000000	15.750000	10100101111110100010
32	0	21.000000	15.750000	10100101111110100010
33	0	21.000000	15.750000	10100101111110100010
34	0	21.000000	18.375000	10100101111110100010
35	0	21.000000	13.125000	10100101111110100010
36	0	21.000000	10.500000	10100101111110100010
37	0	21.000000	13.125000	10100101111110100010
38	0	21.000000	15.750000	10100101111110100010
39	0	21.000000	18.375000	10100101111110100010
40	0	21.000000	13.125000	10100101111110100010
41	0	21.000000	18.375000	10100101111110100010
42	0	21.000000	21.000000	10100101111110100010
43	0	21.000000	18.375000	10100101111110100010
44	0	21.000000	13.125000	10100101111110100010
45	0	21.000000	15.750000	10100101111110100010
46	0	21.000000	13.125000	10100101111110100010
47	0	21.000000	15.750000	10100101111110100010
48	0	21.000000	15.750000	10100101111110100010
49	0	21.000000	18.375000	10100101111110100010
50	0	21.000000	18.375000	10100101111110100010
51	0	21.000000	15.750000	10100101111110100010
52	0	21.000000	18.375000	10100101111110100010
53	0	21.000000	15.750000	10100101111110100010
54	0	21.000000	18.375000	10100101111110100010
55	0	21.000000	21.000000	10100101111110100010
56	0	21.000000	18.375000	10100101111110100010
57	0	21.000000	15.750000	10100101111110100010
58	0	21.000000	15.750000	10100101111110100010
59	0	21.000000	18.375000	10100101111110100010
60	0	21.000000	10.500000	10100101111110100010
61	0	21.000000	18.375000	10100101111110100010
62	0	21.000000	15.750000	10100101111110100010
63	0	21.000000	18.375000	10100101111110100010
64	0	21.000000	10.500000	10100101111110100010
65	0	21.000000	15.750000	10100101111110100010
66	0	21.000000	18.375000	10100101111110100010
67	0	21.000000	13.125000	10100101111110100010
68	0	21.000000	10.500000	10100101111110100010
69	0	21.000000	13.125000	10100101111110100010
70	0	21.000000	10.500000	10100101111110100010
71	0	21.000000	15.750000	10100101111110100010
72	0	21.000000	15.750000	10100101111110100010
73	0	21.000000	13.125000	10100101111110100010
74	0	21.000000	15.750000	10100101111110100010
75	0	21.000000	18.375000	10100101111110100010
76	0	21.000000	13.125000	10100101111110100010
77	0	21.000000	18.375000	10100101111110100010
78	0	21.000000	15.750000	10100101111110100010
79	0	21.000000	18.375000	10100101111110100010
80	0	21.000000	18.375000	10100101111110100010
81	0	21.000000	15.750000	10100101111110100010
82	0	21.000000	18.375000	10100101111110100010
83	0	21.000000	18.375000	10100101111110100010
84	0	21.000000	18.375000	10100101111110100010
85	0	21.000000	18.375000	10100101111110100010
86	0	21.000000	13.125000	10100101111110100010
87	0	21.000000	13.125000	10100101111110100010
88	0	21.000000	18.375000	10100101111110100010
89	0	21.000000	13.125000	10100101111110100010
90	0	21.000000	15.750000	10100101111110100010
91	0	21.000000	15.750000	10100101111110100010
92	0	21.000000	18.375000	10100101111110100010
93	0	21.000000	13.125000	10100101111110100010
94	0	21.000000	15.750000	10100101111110100010
95	0	21.000000	13.125000	10100101111110100010
96	0	21.000000	13.125000	10100101111110100010
97	0	21.000000	13.125000	10100101111110100010
98	0	21.000000	15.750000	10100101111110100010
99	0	21.000000	21.000000	10100101111110100010

2024/ 5/30, 19: 9:48 
Generation	Indiv No.	Fitness(Best)	Fitness(Ave.)	Genotype	

2024/ 5/30, 19:11:43 
Generation	Indiv No.	Fitness(Best)	Fitness(Ave.)	Genotype	
0	3	21.000000	10.500000	11100111011011111111
1	0	21.000000	15.750000	11100111011011111111
2	0	21.000000	13.125000	11100111011011111111
3	0	21.000000	13.125000	11100111011011111111
4	0	21.000000	10.500000	11100111011011111111
5	0	21.000000	15.750000	11100111011011111111
6	0	21.000000	21.000000	11100111011011111111
7	0	21.000000	13.125000	11100111011011111111
8	0	21.000000	10.500000	11100111011011111111
9	0	21.000000	15.750000	11100111011011111111
10	0	21.000000	18.375000	11100111011011111111
11	0	21.000000	18.375000	11100111011011111111
12	0	21.000000	21.000000	11100111011011111111
13	0	21.000000	15.750000	11100111011011111111
14	0	21.000000	13.125000	11100111011011111111
15	0	21.000000	13.125000	11100111011011111111
16	0	21.000000	13.125000	11100111011011111111
17	0	21.000000	18.375000	11100111011011111111
18	0	21.000000	15.750000	11100111011011111111
19	0	21.000000	18.375000	11100111011011111111
20	0	21.000000	13.125000	11100111011011111111
21	0	21.000000	13.125000	11100111011011111111
22	0	21.000000	15.750000	11100111011011111111
23	0	21.000000	15.750000	11100111011011111111
24	0	21.000000	10.500000	11100111011011111111
25	0	21.000000	13.125000	11100111011011111111
26	0	21.000000	18.375000	11100111011011111111
27	0	21.000000	10.500000	11100111011011111111
28	0	21.000000	15.750000	11100111011011111111
29	0	21.000000	18.375000	11100111011011111111
30	0	21.000000	13.125000	11100111011011111111
31	0	21.000000	15.750000	11100111011011111111
32	0	21.000000	18.375000	11100111011011111111
33	0	21.000000	18.375000	11100111011011111111
34	0	21.000000	13.125000	11100111011011111111
35	0	21.000000	21.000000	11100111011011111111
36	0	21.000000	15.750000	11100111011011111111
37	0	21.000000	21.000000	11100111011011111111
38	0	21.000000	18.375000	11100111011011111111
39	0	21.000000	7.875000	11100111011011111111
40	0	21.000000	15.750000	11100111011011111111
41	0	21.000000	10.500000	11100111011011111111
42	0	21.000000	21.000000	11100111011011111111
43	0	21.000000	18.375000	11100111011011111111
44	0	21.000000	21.000000	11100111011011111111
45	0	21.000000	10.500000	11100111011011111111
46	0	21.000000	18.375000	11100111011011111111
47	0	21.000000	13.125000	11100111011011111111
48	0	21.000000	13.125000	11100111011011111111
49	0	21.000000	18.375000	11100111011011111111
50	0	21.000000	18.375000	11100111011011111111
51	0	21.000000	18.375000	11100111011011111111
52	0	21.000000	18.375000	11100111011011111111
53	0	21.000000	18.375000	11100111011011111111
54	0	21.000000	13.125000	11100111011011111111
55	0	21.000000	15.750000	11100111011011111111
56	0	21.000000	15.750000	11100111011011111111
57	0	21.000000	15.750000	11100111011011111111
58	0	21.000000	10.500000	11100111011011111111
59	0	21.000000	21.000000	11100111011011111111
60	0	21.000000	21.000000	11100111011011111111
61	0	21.000000	10.500000	11100111011011111111
62	0	21.000000	18.375000	11100111011011111111
63	0	21.000000	15.750000	11100111011011111111
64	0	21.000000	15.750000	11100111011011111111
65	0	21.000000	15.750000	11100111011011111111
66	0	21.000000	15.750000	11100111011011111111
67	0	21.000000	15.750000	11100111011011111111
68	0	21.000000	13.125000	11100111011011111111
69	0	21.000000	13.125000	11100111011011111111
70	0	21.000000	15.750000	11100111011011111111
71	0	21.000000	15.750000	11100111011011111111
72	0	21.000000	15.750000	11100111011011111111
73	0	21.000000	15.750000	11100111011011111111
74	0	21.000000	18.375000	11100111011011111111
75	0	21.000000	15.750000	11100111011011111111
76	0	21.000000	18.375000	11100111011011111111
77	0	21.000000	13.125000	11100111011011111111
78	0	21.000000	18.375000	11100111011011111111
79	0	21.000000	15.750000	11100111011011111111
80	0	21.000000	13.125000	11100111011011111111
81	0	21.000000	7.875000	11100111011011111111
82	0	21.000000	18.375000	11100111011011111111
83	0	21.000000	15.750000	11100111011011111111
84	0	21.000000	18.375000	11100111011011111111
85	0	21.000000	13.125000	11100111011011111111
86	0	21.000000	15.750000	11100111011011111111
87	0	21.000000	13.125000	11100111011011111111
88	0	21.000000	10.500000	11100111011011111111
89	0	21.000000	10.500000	11100111011011111111
90	0	21.000000	18.375000	11100111011011111111
91	0	21.000000	18.375000	11100111011011111111
92	0	21.000000	13.125000	11100111011011111111
93	0	21.000000	15.750000	11100111011011111111
94	0	21.000000	15.750000	11100111011011111111
95	0	21.000000	15.750000	11100111011011111111
96	0	21.000000	15.750000	11100111011011111111
97	0	21.000000	21.000000	11100111011011111111
98	0	21.000000	18.375000	11100111011011111111
99	0	21.000000	15.750000	11100111011011111111

2024/ 5/30, 19:12:39 
Generation	Indiv No.	Fitness(Best)	Fitness(Ave.)	Genotype	

2024/ 5/30, 19:16:25 
Generation	Indiv No.	Fitness(Best)	Fitness(Ave.)	Genotype	

2024/ 5/30, 19:16:30 
Generation	Indiv No.	Fitness(Best)	Fitness(Ave.)	Genotype	
0	2	21.000000	10.500000	10101110101100111101
1	0	21.000000	13.125000	10101110101100111101
2	0	21.000000	15.750000	10101110101100111101
3	0	21.000000	15.750000	10101110101100111101
4	0	21.000000	13.125000	10101110101100111101
5	0	21.000000	13.125000	10101110101100111101
6	0	21.000000	15.750000	10101110101100111101
7	0	21.000000	15.750000	10101110101100111101
8	0	21.000000	18.375000	10101110101100111101
9	0	21.000000	18.375000	10101110101100111101
10	0	21.000000	15.750000	10101110101100111101
11	0	21.000000	15.750000	10101110101100111101
12	0	21.000000	21.000000	10101110101100111101
13	0	21.000000	15.750000	10101110101100111101
14	0	21.000000	18.375000	10101110101100111101
15	0	21.000000	15.750000	10101110101100111101
16	0	21.000000	13.125000	10101110101100111101
17	0	21.000000	10.500000	10101110101100111101
18	0	21.000000	10.500000	10101110101100111101
19	0	21.000000	15.750000	10101110101100111101
20	0	21.000000	13.125000	10101110101100111101
21	0	21.000000	13.125000	10101110101100111101
22	0	21.000000	18.375000	10101110101100111101
23	0	21.000000	15.750000	10101110101100111101
24	0	21.000000	18.375000	10101110101100111101
25	0	21.000000	13.125000	10101110101100111101
26	0	21.000000	18.375000	10101110101100111101
27	0	21.000000	18.375000	10101110101100111101
28	0	21.000000	13.125000	10101110101100111101
29	0	21.000000	15.750000	10101110101100111101
30	0	21.000000	18.375000	10101110101100111101
31	0	21.000000	18.375000	10101110101100111101
32	0	21.000000	15.750000	10101110101100111101
33	0	21.000000	13.125000	10101110101100111101
34	0	21.000000	18.375000	10101110101100111101
35	0	21.000000	21.000000	10101110101100111101
36	0	21.000000	10.500000	10101110101100111101
37	0	21.000000	10.500000	10101110101100111101
38	0	21.000000	13.125000	10101110101100111101
39	0	21.000000	10.500000	10101110101100111101
40	0	21.000000	10.500000	10101110101100111101
41	0	21.000000	15.750000	10101110101100111101
42	0	21.000000	13.125000	10101110101100111101
43	0	21.000000	13.125000	10101110101100111101
44	0	21.000000	10.500000	10101110101100111101
45	0	21.000000	18.375000	10101110101100111101
46	0	21.000000	13.125000	10101110101100111101
47	0	21.000000	13.125000	10101110101100111101
48	0	21.000000	13.125000	10101110101100111101
49	0	21.000000	21.000000	10101110101100111101
50	0	21.000000	18.375000	10101110101100111101
51	0	21.000000	15.750000	10101110101100111101
52	0	21.000000	15.750000	10101110101100111101
53	0	21.000000	18.375000	10101110101100111101
54	0	21.000000	10.500000	10101110101100111101
55	0	21.000000	18.375000	10101110101100111101
56	0	21.000000	18.375000	10101110101100111101
57	0	21.000000	13.125000	10101110101100111101
58	0	21.000000	15.750000	10101110101100111101
59	0	21.000000	15.750000	10101110101100111101
60	0	21.000000	15.750000	10101110101100111101
61	0	21.000000	13.125000	10101110101100111101
62	0	21.000000	13.125000	10101110101100111101
63	0	21.000000	21.000000	10101110101100111101
64	0	21.000000	15.750000	10101110101100111101
65	0	21.000000	18.375000	10101110101100111101
66	0	21.000000	15.750000	10101110101100111101
67	0	21.000000	10.500000	10101110101100111101
68	0	21.000000	13.125000	10101110101100111101
69	0	21.000000	13.125000	10101110101100111101
70	0	21.000000	15.750000	10101110101100111101
71	0	21.000000	13.125000	10101110101100111101
72	0	21.000000	15.750000	10101110101100111101
73	0	21.000000	18.375000	10101110101100111101
74	0	21.000000	15.750000	10101110101100111101
75	0	21.000000	15.750000	10101110101100111101
76	0	21.000000	15.750000	10101110101100111101
77	0	21.000000	13.125000	10101110101100111101
78	0	21.000000	13.125000	10101110101100111101
79	0	21.000000	10.500000	10101110101100111101
80	0	21.000000	18.375000	10101110101100111101
81	0	21.000000	18.375000	10101110101100111101
82	0	21.000000	15.750000	10101110101100111101
83	0	21.000000	15.750000	10101110101100111101
84	0	21.000000	18.375000	10101110101100111101
85	0	21.000000	15.750000	10101110101100111101
86	0	21.000000	18.375000	10101110101100111101
87	0	21.000000	13.125000	10101110101100111101
88	0	21.000000	18.375000	10101110101100111101
89	0	21.000000	10.500000	10101110101100111101
90	0	21.000000	10.500000	10101110101100111101
91	0	21.000000	15.750000	10101110101100111101
92	0	21.000000	21.000000	10101110101100111101
93	0	21.000000	18.375000	10101110101100111101
94	0	21.000000	18.375000	10101110101100111101
95	0	21.000000	13.125000	10101110101100111101
96	0	21.000000	21.000000	10101110101100111101
97	0	21.000000	21.000000	10101110101100111101
98	0	21.000000	13.125000	10101110101100111101
99	0	21.000000	13.125000	10101110101100111101

2024/ 5/30, 19:18:13 
Generation	Indiv No.	Fitness(Best)	Fitness(Ave.)	Genotype	
0	3	21.000000	10.500000	11010001100000011001
1	0	21.000000	15.750000	11010001100000011001
2	0	21.000000	15.750000	11010001100000011001
3	0	21.000000	13.125000	11010001100000011001
4	0	21.000000	13.125000	11010001100000011001
5	0	21.000000	13.125000	11010001100000011001
6	0	21.000000	13.125000	11010001100000011001
7	0	21.000000	15.750000	11010001100000011001
8	0	21.000000	15.750000	11010001100000011001
9	0	21.000000	18.375000	11010001100000011001
10	0	21.000000	13.125000	11010001100000011001
11	0	21.000000	18.375000	11010001100000011001
12	0	21.000000	13.125000	11010001100000011001
13	0	21.000000	7.875000	11010001100000011001
14	0	21.000000	13.125000	11010001100000011001
15	0	21.000000	15.750000	11010001100000011001
16	0	21.000000	15.750000	11010001100000011001
17	0	21.000000	18.375000	11010001100000011001
18	0	21.000000	21.000000	11010001100000011001
19	0	21.000000	21.000000	11010001100000011001
20	0	21.000000	18.375000	11010001100000011001
21	0	21.000000	15.750000	11010001100000011001
22	0	21.000000	18.375000	11010001100000011001
23	0	21.000000	15.750000	11010001100000011001
24	0	21.000000	10.500000	11010001100000011001
25	0	21.000000	15.750000	11010001100000011001
26	0	21.000000	10.500000	11010001100000011001
27	0	21.000000	18.375000	11010001100000011001
28	0	21.000000	18.375000	11010001100000011001
29	0	21.000000	18.375000	11010001100000011001
30	0	21.000000	13.125000	11010001100000011001
31	0	21.000000	15.750000	11010001100000011001
32	0	21.000000	21.000000	11010001100000011001
33	0	21.000000	18.375000	11010001100000011001
34	0	21.000000	15.750000	11010001100000011001
35	0	21.000000	15.750000	11010001100000011001
36	0	21.000000	18.375000	11010001100000011001
37	0	21.000000	15.750000	11010001100000011001
38	0	21.000000	18.375000	11010001100000011001
39	0	21.000000	10.500000	11010001100000011001
40	0	21.000000	10.500000	11010001100000011001
41	0	21.000000	15.750000	11010001100000011001
42	0	21.000000	10.500000	11010001100000011001
43	0	21.000000	18.375000	11010001100000011001
44	0	21.000000	15.750000	11010001100000011001
45	0	21.000000	15.750000	11010001100000011001
46	0	21.000000	21.000000	11010001100000011001
47	0	21.000000	18.375000	11010001100000011001
48	0	21.000000	18.375000	11010001100000011001
49	0	21.000000	10.500000	11010001100000011001
50	0	21.000000	18.375000	11010001100000011001
51	0	21.000000	15.750000	11010001100000011001
52	0	21.000000	15.750000	11010001100000011001
53	0	21.000000	10.500000	11010001100000011001
54	0	21.000000	15.750000	11010001100000011001
55	0	21.000000	15.750000	11010001100000011001
56	0	21.000000	18.375000	11010001100000011001
57	0	21.000000	15.750000	11010001100000011001
58	0	21.000000	21.000000	11010001100000011001
59	0	21.000000	15.750000	11010001100000011001
60	0	21.000000	15.750000	11010001100000011001
61	0	21.000000	13.125000	11010001100000011001
62	0	21.000000	15.750000	11010001100000011001
63	0	21.000000	13.125000	11010001100000011001
64	0	21.000000	18.375000	11010001100000011001
65	0	21.000000	10.500000	11010001100000011001
66	0	21.000000	15.750000	11010001100000011001
67	0	21.000000	18.375000	11010001100000011001
68	0	21.000000	21.000000	11010001100000011001
69	0	21.000000	13.125000	11010001100000011001
70	0	21.000000	7.875000	11010001100000011001
71	0	21.000000	10.500000	11010001100000011001
72	0	21.000000	15.750000	11010001100000011001
73	0	21.000000	13.125000	11010001100000011001
74	0	21.000000	18.375000	11010001100000011001
75	0	21.000000	13.125000	11010001100000011001
76	0	21.000000	7.875000	11010001100000011001
77	0	21.000000	18.375000	11010001100000011001
78	0	21.000000	18.375000	11010001100000011001
79	0	21.000000	13.125000	11010001100000011001
80	0	21.000000	18.375000	11010001100000011001
81	0	21.000000	18.375000	11010001100000011001
82	0	21.000000	13.125000	11010001100000011001
83	0	21.000000	18.375000	11010001100000011001
84	0	21.000000	15.750000	11010001100000011001
85	0	21.000000	15.750000	11010001100000011001
86	0	21.000000	13.125000	11010001100000011001
87	0	21.000000	10.500000	11010001100000011001
88	0	21.000000	13.125000	11010001100000011001
89	0	21.000000	10.500000	11010001100000011001
90	0	21.000000	15.750000	11010001100000011001
91	0	21.000000	15.750000	11010001100000011001
92	0	21.000000	7.875000	11010001100000011001
93	0	21.000000	15.750000	11010001100000011001
94	0	21.000000	15.750000	11010001100000011001
95	0	21.000000	13.125000	11010001100000011001
96	0	21.000000	18.375000	11010001100000011001
97	0	21.000000	15.750000	11010001100000011001
98	0	21.000000	18.375000	11010001100000011001
99	0	21.000000	13.125000	11010001100000011001

2024/ 5/30, 19:24: 1 
Generation	Indiv No.	Fitness(Best)	Fitness(Ave.)	Genotype	
0	3	21.000000	7.875000	11110101110100001110
1	0	21.000000	18.375000	11110101110100001110
2	0	21.000000	15.750000	11110101110100001110
3	0	21.000000	18.375000	11110101110100001110
4	0	21.000000	21.000000	11110101110100001110
5	0	21.000000	15.750000	11110101110100001110
6	0	21.000000	21.000000	11110101110100001110
7	0	21.000000	21.000000	11110101110100001110
8	0	21.000000	10.500000	11110101110100001110
9	0	21.000000	15.750000	11110101110100001110
10	0	21.000000	18.375000	11110101110100001110
11	0	21.000000	10.500000	11110101110100001110
12	0	21.000000	15.750000	11110101110100001110
13	0	21.000000	15.750000	11110101110100001110
14	0	21.000000	15.750000	11110101110100001110
15	0	21.000000	13.125000	11110101110100001110
16	0	21.000000	13.125000	11110101110100001110
17	0	21.000000	15.750000	11110101110100001110
18	0	21.000000	18.375000	11110101110100001110
19	0	21.000000	18.375000	11110101110100001110
20	0	21.000000	15.750000	11110101110100001110
21	0	21.000000	15.750000	11110101110100001110
22	0	21.000000	21.000000	11110101110100001110
23	0	21.000000	10.500000	11110101110100001110
24	0	21.000000	15.750000	11110101110100001110
25	0	21.000000	15.750000	11110101110100001110
26	0	21.000000	13.125000	11110101110100001110
27	0	21.000000	15.750000	11110101110100001110
28	0	21.000000	7.875000	11110101110100001110
29	0	21.000000	15.750000	11110101110100001110
30	0	21.000000	15.750000	11110101110100001110
31	0	21.000000	13.125000	11110101110100001110
32	0	21.000000	15.750000	11110101110100001110
33	0	21.000000	15.750000	11110101110100001110
34	0	21.000000	13.125000	11110101110100001110
35	0	21.000000	15.750000	11110101110100001110
36	0	21.000000	15.750000	11110101110100001110
37	0	21.000000	13.125000	11110101110100001110
38	0	21.000000	15.750000	11110101110100001110
39	0	21.000000	13.125000	11110101110100001110
40	0	21.000000	10.500000	11110101110100001110
41	0	21.000000	15.750000	11110101110100001110
42	0	21.000000	18.375000	11110101110100001110
43	0	21.000000	10.500000	11110101110100001110
44	0	21.000000	15.750000	11110101110100001110
45	0	21.000000	21.000000	11110101110100001110
46	0	21.000000	13.125000	11110101110100001110
47	0	21.000000	13.125000	11110101110100001110
48	0	21.000000	18.375000	11110101110100001110
49	0	21.000000	10.500000	11110101110100001110
50	0	21.000000	18.375000	11110101110100001110
51	0	21.000000	10.500000	11110101110100001110
52	0	21.000000	13.125000	11110101110100001110
53	0	21.000000	18.375000	11110101110100001110
54	0	21.000000	10.500000	11110101110100001110
55	0	21.000000	18.375000	11110101110100001110
56	0	21.000000	15.750000	11110101110100001110
57	0	21.000000	21.000000	11110101110100001110
58	0	21.000000	13.125000	11110101110100001110
59	0	21.000000	21.000000	11110101110100001110
60	0	21.000000	15.750000	11110101110100001110
61	0	21.000000	21.000000	11110101110100001110
62	0	21.000000	15.750000	11110101110100001110
63	0	21.000000	13.125000	11110101110100001110
64	0	21.000000	18.375000	11110101110100001110
65	0	21.000000	13.125000	11110101110100001110
66	0	21.000000	15.750000	11110101110100001110
67	0	21.000000	21.000000	11110101110100001110
68	0	21.000000	13.125000	11110101110100001110
69	0	21.000000	10.500000	11110101110100001110
70	0	21.000000	18.375000	11110101110100001110
71	0	21.000000	15.750000	11110101110100001110
72	0	21.000000	18.375000	11110101110100001110
73	0	21.000000	13.125000	11110101110100001110
74	0	21.000000	10.500000	11110101110100001110
75	0	21.000000	10.500000	11110101110100001110
76	0	21.000000	13.125000	11110101110100001110
77	0	21.000000	13.125000	11110101110100001110
78	0	21.000000	13.125000	11110101110100001110
79	0	21.000000	21.000000	11110101110100001110
80	0	21.000000	18.375000	11110101110100001110
81	0	21.000000	13.125000	11110101110100001110
82	0	21.000000	18.375000	11110101110100001110
83	0	21.000000	21.000000	11110101110100001110
84	0	21.000000	18.375000	11110101110100001110
85	0	21.000000	18.375000	11110101110100001110
86	0	21.000000	10.500000	11110101110100001110
87	0	21.000000	15.750000	11110101110100001110
88	0	21.000000	10.500000	11110101110100001110
89	0	21.000000	10.500000	11110101110100001110
90	0	21.000000	13.125000	11110101110100001110
91	0	21.000000	15.750000	11110101110100001110
92	0	21.000000	21.000000	11110101110100001110
93	0	21.000000	15.750000	11110101110100001110
94	0	21.000000	10.500000	11110101110100001110
95	0	21.000000	13.125000	11110101110100001110
96	0	21.000000	13.125000	11110101110100001110
97	0	21.000000	13.125000	11110101110100001110
98	0	21.000000	18.375000	11110101110100001110
99	0	21.000000	18.375000	11110101110100001110

2024/ 5/30, 19:24:49 
Generation	Indiv No.	Fitness(Best)	Fitness(Ave.)	Genotype	
0	4	21.000000	7.875000	10010010111111001010
1	0	21.000000	21.000000	10010010111111001010
2	0	21.000000	21.000000	10010010111111001010
3	0	21.000000	18.375000	10010010111111001010
4	0	21.000000	13.125000	10010010111111001010
5	0	21.000000	21.000000	10010010111111001010
6	0	21.000000	7.875000	10010010111111001010
7	0	21.000000	18.375000	10010010111111001010
8	0	21.000000	18.375000	10010010111111001010
9	0	21.000000	13.125000	10010010111111001010
10	0	21.000000	18.375000	10010010111111001010
11	0	21.000000	18.375000	10010010111111001010
12	0	21.000000	18.375000	10010010111111001010
13	0	21.000000	15.750000	10010010111111001010
14	0	21.000000	18.375000	10010010111111001010
15	0	21.000000	15.750000	10010010111111001010
16	0	21.000000	21.000000	10010010111111001010
17	0	21.000000	15.750000	10010010111111001010
18	0	21.000000	15.750000	10010010111111001010
19	0	21.000000	18.375000	10010010111111001010
20	0	21.000000	18.375000	10010010111111001010
21	0	21.000000	15.750000	10010010111111001010
22	0	21.000000	18.375000	10010010111111001010
23	0	21.000000	13.125000	10010010111111001010
24	0	21.000000	21.000000	10010010111111001010
25	0	21.000000	13.125000	10010010111111001010
26	0	21.000000	21.000000	10010010111111001010
27	0	21.000000	15.750000	10010010111111001010
28	0	21.000000	18.375000	10010010111111001010
29	0	21.000000	15.750000	10010010111111001010
30	0	21.000000	15.750000	10010010111111001010
31	0	21.000000	13.125000	10010010111111001010
32	0	21.000000	15.750000	10010010111111001010
33	0	21.000000	18.375000	10010010111111001010
34	0	21.000000	13.125000	10010010111111001010
35	0	21.000000	15.750000	10010010111111001010
36	0	21.000000	15.750000	10010010111111001010
37	0	21.000000	15.750000	10010010111111001010
38	0	21.000000	18.375000	10010010111111001010
39	0	21.000000	18.375000	10010010111111001010
40	0	21.000000	10.500000	10010010111111001010
